temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
40.85,139.24,6.18,232,13.1,49.08,0.113,721,64.83,55.6,68.51,0,0,0,0,2
43.46,293.05,8.99,310,13.27,6.71,0.145,821,92.73,91.37,84.78,0,1,0,0,2
28.35,230.19,6.7,421,12.88,35.81,0.057,337,72.92,80.77,62.37,1,0,0,0,1
25.25,277.9,8.08,420,4.96,11.7,0.057,961,29.65,50.92,50.98,0,0,0,1,2
43.93,195.65,8.65,22,6.37,1.31,0.035,415,66.37,45.61,81.89,0,1,0,0,1
44.31,44.29,7.18,91,6.45,33.97,0.134,107,98.43,79.64,57.13,1,1,1,1,1
31.57,150.87,6.61,487,3.62,30.05,0.099,848,42.75,17.3,84.35,0,1,0,0,2
21.47,234.14,6.22,346,5.89,6.74,0.11,325,91.88,36.92,44.86,1,0,0,0,2
34.46,116.55,8.32,290,4.13,39.37,0.04,470,24.68,73.46,55.29,1,0,0,1,2
43.0,33.31,7.77,299,11.29,10.42,0.082,677,83.29,24.46,85.3,1,1,1,0,2
32.9,289.67,6.65,345,3.69,36.37,0.156,385,21.08,39.22,16.66,0,1,1,0,2
21.53,129.82,6.08,1,13.16,22.27,0.135,342,51.67,54.66,32.1,0,1,1,1,2
22.04,289.27,6.39,242,6.83,22.06,0.099,415,82.43,12.9,72.08,1,0,0,1,2
24.0,272.2,6.54,405,7.21,23.79,0.057,813,29.53,77.34,64.14,0,0,1,1,2
34.84,233.58,6.94,289,13.09,32.2,0.169,121,21.07,37.55,15.58,0,1,1,0,2
43.02,24.17,8.33,489,13.83,24.66,0.173,896,95.7,17.45,63.79,0,1,0,0,2
33.85,247.29,8.96,330,2.78,24.95,0.05,467,76.0,86.88,17.86,0,0,1,0,2
43.85,139.75,8.88,278,4.43,32.74,0.133,961,85.59,72.55,12.2,1,1,0,0,2
20.59,35.01,8.76,490,4.71,24.29,0.066,387,31.37,89.61,40.48,1,1,0,1,2
32.5,244.88,6.47,442,13.45,31.79,0.119,303,95.66,30.89,22.96,0,1,0,0,2
32.13,238.91,7.68,296,6.39,15.51,0.061,911,77.72,40.26,26.96,0,1,0,0,1
27.01,162.59,8.12,43,13.43,21.86,0.11,576,20.96,15.3,68.16,0,1,0,0,2
21.11,47.82,8.87,405,8.33,47.08,0.124,516,60.41,90.54,89.18,1,1,1,0,2
42.44,220.9,7.02,258,12.12,18.9,0.166,501,96.01,70.83,86.64,0,0,0,1,1
20.63,286.75,6.21,403,7.17,43.64,0.167,131,64.3,89.84,67.21,1,0,0,0,2
38.74,259.79,7.25,33,8.79,8.81,0.1,11,39.52,44.05,85.38,1,1,1,1,2
33.98,224.32,6.83,256,11.4,1.44,0.156,700,71.92,28.27,76.31,0,1,0,0,1
22.89,93.86,7.43,447,9.93,31.72,0.154,319,23.43,81.46,67.98,1,0,1,1,2
20.44,22.13,6.34,216,9.74,43.52,0.142,84,68.09,98.53,38.47,0,1,1,0,2
26.95,288.31,8.96,183,3.31,15.95,0.165,580,27.54,78.67,28.19,0,0,0,0,2
25.31,23.41,7.45,211,5.63,35.77,0.132,114,34.0,68.67,64.51,0,0,0,1,1
41.31,291.54,8.0,7,2.06,35.65,0.083,904,62.18,36.19,83.25,0,0,0,1,2
30.37,19.23,6.87,4,8.97,39.99,0.106,758,30.81,57.33,71.34,1,0,0,0,2
36.19,167.14,7.14,422,13.78,46.34,0.194,266,23.33,49.3,64.14,0,0,0,0,1
35.6,112.32,6.4,398,6.53,17.63,0.068,748,40.47,31.71,60.88,1,1,1,1,2
34.69,103.76,7.92,17,4.59,32.24,0.027,141,92.89,55.32,53.95,0,0,0,1,0
24.15,17.76,8.09,250,12.6,7.44,0.187,28,77.6,63.99,24.54,0,1,0,1,1
25.4,162.76,7.46,370,6.15,27.94,0.112,548,96.7,65.11,10.45,0,1,1,0,2
20.8,129.46,8.32,131,7.25,34.53,0.007,502,51.01,43.3,10.41,1,0,1,1,1
41.06,82.53,7.2,265,8.28,1.79,0.045,652,69.58,93.71,89.63,0,0,0,0,0
34.24,20.09,6.48,325,4.35,46.66,0.063,732,98.33,72.1,66.66,1,1,1,0,2
36.6,270.85,7.63,237,11.69,39.99,0.034,626,96.87,46.5,30.23,1,0,0,0,1
37.5,273.48,6.28,253,3.15,46.41,0.174,155,77.22,85.39,50.72,0,0,1,0,2
25.33,56.19,7.08,318,6.45,24.7,0.129,847,25.88,35.87,61.26,0,0,0,1,2
37.82,2.78,6.83,496,3.09,29.13,0.182,915,62.17,76.04,14.27,1,1,0,0,2
41.55,111.89,7.12,99,4.11,21.74,0.107,82,50.99,14.7,53.08,1,1,0,0,2
21.8,132.04,8.13,2,12.84,41.62,0.066,401,94.78,62.32,35.86,0,1,1,1,2
23.3,71.17,7.93,164,3.01,20.29,0.049,154,74.62,84.32,74.43,1,1,1,1,2
21.46,50.24,7.24,418,6.57,16.82,0.058,294,60.74,93.52,45.28,1,0,1,1,2
27.28,73.53,6.97,364,3.32,37.4,0.059,363,44.84,21.19,94.0,1,0,1,1,2
36.56,134.15,8.92,152,10.89,12.5,0.057,151,34.96,72.89,59.26,1,1,0,1,2
35.87,43.23,7.05,398,10.3,41.92,0.077,937,28.23,20.45,57.53,1,1,1,1,2
27.22,242.8,6.2,284,11.34,5.82,0.071,249,35.59,34.15,83.89,1,0,0,1,2
36.88,97.93,7.64,57,11.43,26.6,0.152,75,90.42,84.14,17.18,0,1,0,0,0
40.77,258.73,7.58,13,4.39,20.99,0.045,40,35.96,11.0,39.79,1,1,1,0,2
32.29,192.56,7.23,179,13.6,30.19,0.163,343,48.86,38.9,10.11,1,1,0,1,2
32.87,130.44,8.48,280,3.66,46.35,0.118,220,66.1,18.32,68.4,1,0,0,0,2
42.97,180.14,8.19,196,13.89,13.49,0.152,351,67.48,90.91,27.83,1,0,1,0,1
40.57,255.15,7.92,377,13.11,39.16,0.027,260,34.35,31.29,45.52,1,1,0,1,2
24.23,88.16,6.06,273,11.73,12.37,0.174,4,53.32,75.74,35.91,0,1,0,1,1
36.22,240.49,7.85,178,7.35,43.8,0.018,366,81.93,36.81,16.71,0,0,0,1,1
26.09,137.86,8.72,258,4.32,26.17,0.023,517,74.59,21.61,82.1,0,1,1,1,2
37.65,44.46,8.07,30,10.29,4.57,0.183,182,71.29,52.96,70.74,0,0,0,0,0
42.22,238.36,8.08,388,11.92,12.35,0.04,164,84.27,65.3,49.5,1,0,0,0,0
30.52,145.74,8.79,263,9.84,5.36,0.156,918,88.95,49.49,99.97,1,1,0,0,2
33.9,67.86,7.91,82,6.91,36.98,0.18,464,25.54,35.73,18.34,1,0,1,0,2
38.78,17.86,7.02,480,11.36,19.05,0.164,45,70.76,89.5,50.94,1,1,1,0,2
42.37,45.78,6.58,43,11.98,5.11,0.016,200,83.47,44.24,61.83,1,0,0,1,0
38.41,170.79,8.01,229,2.22,5.68,0.116,848,88.03,46.83,98.19,1,0,1,0,2
29.46,279.09,6.86,135,9.11,27.89,0.045,327,44.32,82.97,92.02,0,1,1,0,1
26.38,52.6,7.8,395,2.25,30.42,0.192,204,78.46,34.45,54.72,0,1,0,1,2
33.06,155.17,6.62,87,10.63,45.13,0.124,922,54.01,28.68,66.97,0,1,0,0,2
20.7,141.34,6.55,195,7.84,26.89,0.097,957,62.3,80.86,77.77,1,1,1,1,2
40.68,271.66,7.18,22,9.78,38.57,0.081,389,83.35,37.4,25.88,1,1,1,0,2
40.64,137.11,8.44,471,10.36,42.99,0.147,277,88.6,29.44,82.92,1,0,0,0,2
22.75,223.76,6.79,305,10.39,17.26,0.095,939,61.77,92.24,44.29,1,1,1,0,2
23.37,267.69,7.23,316,5.46,22.76,0.149,51,46.97,50.0,90.95,0,0,0,1,1
42.61,240.67,6.73,246,10.94,23.87,0.032,471,81.92,53.59,10.92,0,0,0,0,0
35.82,182.01,7.44,337,12.5,44.25,0.02,74,77.1,70.77,10.92,0,1,1,0,1
24.17,218.54,6.72,385,2.96,39.41,0.098,304,46.49,64.27,84.24,0,0,1,1,2
28.08,36.79,7.64,465,7.09,33.9,0.104,299,61.68,63.0,75.69,0,0,1,0,1
43.83,149.71,8.28,39,10.3,42.93,0.066,925,99.11,30.61,67.23,0,1,0,0,2
25.26,235.58,6.33,396,13.02,6.74,0.083,345,36.69,87.34,20.98,1,1,1,1,2
26.85,66.62,7.73,358,2.24,49.62,0.098,738,78.76,19.25,65.86,0,0,1,0,2
25.81,9.13,8.54,129,3.73,45.68,0.176,232,51.77,34.14,94.06,1,0,1,1,2
30.65,253.51,8.14,241,6.15,25.29,0.037,854,84.61,21.05,55.9,0,1,1,0,2
31.93,299.11,7.23,204,13.69,28.97,0.065,179,24.01,12.06,48.8,1,0,1,1,2
39.6,38.78,8.75,263,10.96,12.82,0.191,487,56.0,35.58,75.56,0,1,0,0,2
22.61,217.61,6.71,295,10.13,18.48,0.002,302,42.11,85.05,23.31,1,1,0,0,1
41.03,18.54,6.96,307,5.56,35.78,0.192,806,73.58,85.75,31.03,1,1,0,1,2
30.3,269.83,8.71,25,6.1,32.38,0.135,912,68.95,56.25,63.27,0,0,0,1,1
44.8,26.53,7.56,393,4.21,1.09,0.051,43,88.18,45.08,56.47,0,1,0,0,1
26.49,244.97,6.8,229,7.48,37.56,0.142,739,28.71,20.69,37.93,0,0,0,1,2
25.34,155.79,6.42,387,9.72,13.38,0.172,779,44.2,31.63,64.41,1,1,1,1,2
23.97,85.71,6.63,435,12.06,13.22,0.006,925,27.52,97.74,20.49,1,1,0,0,2
41.63,22.25,7.12,113,12.72,10.89,0.185,813,70.4,58.2,23.89,1,0,1,0,2
31.32,37.74,6.64,356,12.79,13.93,0.115,34,33.32,39.41,16.33,1,0,1,0,2
38.92,104.87,7.42,348,13.66,4.67,0.117,558,39.38,71.33,27.56,1,0,1,0,2
35.5,154.02,6.34,488,3.3,1.96,0.167,441,59.37,18.24,96.18,1,0,0,0,2
40.57,96.77,7.79,341,8.34,31.41,0.19,811,39.27,32.83,44.46,0,0,1,0,2
37.11,249.25,7.0,57,10.95,5.01,0.175,26,22.15,72.55,80.56,1,0,1,1,2
34.71,113.61,8.25,35,10.08,30.72,0.148,721,68.52,76.32,97.65,0,1,1,0,1
44.7,187.14,8.84,375,9.07,44.33,0.084,619,90.43,55.12,26.79,1,1,0,1,2
32.66,208.44,6.92,216,3.35,40.0,0.053,674,93.58,67.76,45.88,0,1,0,0,1
20.41,98.07,8.83,269,4.81,20.5,0.082,656,36.34,32.34,27.27,1,1,0,0,2
35.05,191.35,8.86,412,2.39,29.3,0.156,150,58.21,15.57,50.9,0,0,0,0,2
25.56,99.76,7.06,489,3.98,38.89,0.026,562,98.48,99.21,42.03,1,0,0,1,2
35.22,63.88,8.07,49,3.19,16.74,0.015,495,20.37,89.26,36.64,1,0,0,0,2
33.9,297.88,6.44,55,3.18,0.06,0.0,725,44.2,48.2,38.27,1,1,0,0,2
25.86,242.57,8.5,435,4.95,43.51,0.13,303,56.48,36.74,23.5,0,1,1,1,2
40.65,109.06,7.04,212,11.62,9.84,0.014,695,66.91,45.04,74.48,0,0,1,1,1
30.65,266.82,7.72,295,10.52,13.58,0.1,972,68.02,83.08,85.73,1,0,1,0,2
43.73,115.11,8.5,271,9.13,29.41,0.116,355,32.71,62.79,27.68,1,1,0,1,2
22.15,9.13,7.82,352,3.01,23.46,0.087,193,20.29,90.86,29.6,0,1,1,1,2
40.67,32.38,7.53,407,4.36,42.71,0.159,878,34.07,51.84,68.31,1,1,0,0,2
21.62,289.58,6.46,72,12.81,6.47,0.066,675,57.38,61.21,50.75,1,1,1,1,2
36.53,33.69,7.18,475,10.29,49.09,0.158,20,28.22,57.09,70.75,0,1,1,0,2
25.64,35.99,6.61,428,12.16,29.62,0.08,898,51.08,95.56,43.39,1,0,0,1,2
25.97,149.62,6.87,461,2.48,43.08,0.199,928,36.45,20.43,58.82,0,0,1,0,2
33.18,98.04,8.27,207,11.71,24.51,0.073,437,60.71,60.64,72.58,1,1,0,1,2
29.2,81.44,8.84,43,2.76,8.36,0.171,67,24.19,95.32,61.41,1,0,0,0,2
43.42,66.1,8.43,353,8.7,24.92,0.12,639,67.57,70.23,43.04,0,0,1,0,1
43.15,94.47,6.06,239,9.4,5.86,0.077,304,37.29,38.07,49.52,1,0,0,1,2
20.24,63.66,8.5,42,2.49,11.62,0.178,40,100.0,63.58,66.55,0,1,0,1,1
41.52,250.28,7.57,367,5.96,41.53,0.097,499,71.64,17.87,94.92,0,0,1,0,2
35.93,227.74,6.63,185,12.26,48.09,0.048,930,53.93,51.62,58.86,1,1,0,0,1
35.74,109.11,6.08,237,3.92,41.85,0.083,966,91.12,53.61,90.96,1,1,0,1,2
43.63,23.09,8.89,53,12.79,11.22,0.121,752,69.56,95.49,93.46,0,0,0,0,1
26.17,248.59,7.9,109,9.5,43.41,0.168,251,26.16,62.74,35.56,1,0,0,0,1
29.39,78.17,7.11,200,9.32,34.78,0.184,493,95.7,27.36,84.53,1,1,1,0,2
33.15,110.23,7.28,271,8.05,15.44,0.081,705,34.59,75.69,68.64,0,0,0,1,2
28.81,207.65,6.99,479,8.2,1.82,0.191,13,66.17,15.62,25.84,0,0,1,1,2
44.35,102.76,7.56,425,7.32,8.29,0.063,470,65.43,71.76,15.4,1,1,1,0,2
23.34,62.41,8.65,115,5.2,1.12,0.167,576,95.19,91.72,62.16,0,0,1,0,1
38.13,285.52,7.09,212,10.75,17.76,0.133,225,34.68,71.52,64.91,0,1,1,1,2
20.23,24.01,8.31,218,11.61,13.34,0.17,799,48.26,78.12,80.2,0,1,0,1,2
25.33,105.48,6.87,349,2.21,27.89,0.07,318,49.43,55.52,65.87,1,0,1,1,2
22.18,188.16,7.18,447,6.55,29.02,0.15,674,99.79,46.53,29.11,0,0,1,0,2
32.35,144.77,7.36,443,7.36,45.6,0.18,791,46.65,26.25,35.16,0,0,0,1,2
21.16,274.31,6.3,30,7.36,31.05,0.123,272,69.21,30.46,88.46,1,1,0,0,2
41.19,185.89,7.5,182,9.59,21.36,0.05,600,67.52,92.76,42.12,0,1,1,0,1
36.76,193.51,6.66,395,3.55,5.4,0.057,949,54.01,42.4,80.38,0,0,1,0,2
29.89,169.25,8.68,405,13.68,3.99,0.092,899,21.85,84.27,85.68,1,0,1,0,2
36.0,94.87,7.35,31,4.56,32.93,0.185,614,48.88,69.68,60.81,0,0,0,0,1
25.52,229.9,7.11,112,3.52,43.5,0.169,519,43.33,82.85,56.82,0,1,0,0,2
35.98,59.81,8.48,47,2.82,29.36,0.12,460,38.81,69.53,61.6,1,1,0,0,2
29.96,87.34,8.13,177,4.88,3.9,0.131,872,42.68,17.71,34.14,0,1,1,0,2
39.34,118.71,8.83,261,6.25,27.66,0.087,486,67.88,21.66,75.02,0,1,0,1,2
37.33,133.21,7.57,188,5.53,22.08,0.161,598,82.88,11.24,92.07,1,0,0,1,2
24.92,131.89,8.25,58,5.86,27.38,0.044,797,42.06,68.17,28.38,0,1,0,1,1
33.72,120.32,6.91,250,9.74,48.27,0.167,618,95.44,70.55,81.09,1,0,0,1,2
20.99,266.7,8.56,329,5.29,3.09,0.123,305,41.05,85.46,27.54,1,0,1,0,2
30.63,72.21,8.88,118,2.65,7.63,0.084,62,37.27,70.78,55.58,0,1,1,1,2
43.27,37.71,8.11,143,5.48,35.48,0.118,918,66.83,59.22,88.83,0,0,0,1,1
20.81,201.3,6.7,474,11.08,29.22,0.011,565,83.21,49.94,87.19,0,1,0,0,1
39.41,187.23,7.68,270,8.73,30.97,0.196,699,80.76,88.0,33.57,1,1,0,1,2
23.37,156.1,6.21,241,9.12,30.15,0.181,319,45.88,59.98,31.15,1,0,1,1,2
29.41,105.91,7.34,47,4.82,29.39,0.192,948,87.84,59.69,64.7,0,0,1,1,2
29.63,292.46,6.36,87,2.98,16.98,0.038,709,21.11,75.76,90.06,1,0,1,0,2
34.03,203.94,8.62,426,7.39,31.75,0.038,984,38.16,16.67,48.4,0,0,1,0,2
42.14,297.66,6.16,293,5.32,43.63,0.138,228,79.18,63.22,96.51,1,1,1,1,2
40.33,111.91,7.4,16,4.39,20.51,0.106,284,98.01,13.82,50.34,0,1,0,0,1
34.92,16.86,8.57,460,2.47,8.87,0.059,948,49.56,61.75,34.33,1,0,0,0,2
26.17,134.49,8.24,213,3.8,21.93,0.04,527,31.48,41.91,69.87,0,0,0,1,1
36.12,63.16,8.58,229,2.03,30.67,0.071,330,57.79,92.0,76.57,0,0,1,1,2
22.12,32.35,6.9,210,5.38,44.96,0.032,205,85.45,83.13,29.41,0,1,0,1,1
44.26,263.02,6.75,197,8.12,9.3,0.098,695,85.54,75.19,72.04,1,0,1,1,2
40.92,257.65,6.15,9,2.88,17.51,0.125,444,73.91,42.16,83.45,1,1,0,1,2
28.1,98.08,8.37,19,2.24,11.68,0.189,961,86.2,33.94,90.03,1,1,1,1,2
24.07,20.86,7.66,142,12.22,42.34,0.132,485,40.84,80.94,92.18,1,1,0,0,2
36.31,296.92,6.61,226,13.76,7.67,0.185,209,41.48,72.39,63.02,1,0,0,1,1
27.93,114.37,7.14,89,13.14,4.39,0.092,571,34.43,23.11,52.47,1,0,0,1,2
43.68,228.27,8.06,309,5.45,27.01,0.177,635,84.15,29.0,45.89,0,1,0,0,2
35.12,56.73,6.18,474,3.44,23.06,0.024,251,29.59,52.42,70.16,0,0,0,0,1
35.84,121.46,7.39,279,5.32,18.12,0.026,396,36.97,36.46,73.59,1,0,0,1,1
24.6,105.68,6.38,187,3.1,10.51,0.095,220,24.77,48.93,96.24,0,1,1,0,2
30.42,13.97,6.92,399,7.13,22.74,0.059,973,58.0,28.8,18.21,0,0,1,0,2
33.44,224.71,6.34,229,5.37,18.4,0.125,248,96.56,61.65,24.29,0,1,1,1,2
31.98,59.13,7.5,387,5.27,41.22,0.178,625,91.17,65.47,38.45,0,1,0,1,2
29.34,272.29,6.1,30,2.37,24.03,0.159,386,77.28,29.93,73.13,0,0,0,0,1
25.97,7.22,6.13,295,9.66,36.46,0.116,540,83.03,54.54,48.63,1,0,1,0,2
23.12,229.39,6.77,472,8.3,34.24,0.068,342,41.37,87.67,11.15,1,0,1,1,2
40.43,107.5,7.96,399,11.38,9.42,0.163,366,99.4,12.67,69.41,1,1,0,1,2
35.36,36.73,7.14,51,5.93,14.48,0.109,474,64.22,31.48,67.18,0,0,0,0,1
32.7,194.61,7.69,441,12.95,36.54,0.124,55,62.61,11.86,55.69,0,1,1,0,2
22.83,297.17,7.82,185,10.02,49.31,0.031,335,61.65,69.53,42.19,0,0,1,1,1
37.64,107.76,6.57,315,6.61,46.99,0.196,835,92.54,16.73,14.48,1,1,1,0,2
22.2,198.4,7.8,393,5.25,41.1,0.149,276,69.78,62.2,94.93,1,1,0,0,1
36.34,222.05,6.85,378,7.2,22.5,0.072,378,87.37,45.02,57.62,0,0,0,0,0
34.93,263.77,7.48,60,6.64,14.65,0.046,296,97.3,17.41,91.24,0,0,1,1,1
20.14,222.57,7.65,292,6.02,35.78,0.108,702,76.84,71.02,68.9,0,1,1,0,2
28.01,235.3,6.16,340,6.93,25.67,0.013,785,57.85,26.03,42.53,0,1,1,1,2
30.55,50.05,6.86,81,2.04,17.46,0.014,197,76.9,33.48,45.55,1,1,0,0,1
24.16,97.66,8.37,68,4.82,27.06,0.108,54,75.11,22.81,45.86,1,1,1,1,2
39.56,50.49,8.44,450,4.46,46.56,0.131,153,39.18,10.89,50.93,0,1,0,1,2
24.34,127.57,7.3,394,13.09,46.92,0.008,497,54.01,63.16,35.01,0,0,1,1,2
35.04,50.14,8.65,362,4.78,19.51,0.139,13,57.46,25.21,13.73,1,1,1,1,2
35.84,202.22,6.45,441,10.3,15.85,0.13,418,59.57,83.68,85.47,1,1,0,1,2
38.0,73.96,6.64,470,13.31,4.71,0.097,365,82.73,87.35,64.4,0,1,1,0,1
38.22,173.88,6.96,486,5.97,5.29,0.097,922,61.25,25.22,82.56,1,0,0,1,2
38.65,145.51,7.08,27,3.37,1.15,0.057,443,83.48,11.3,89.23,1,1,0,1,2
38.85,153.82,6.86,64,7.91,23.55,0.03,951,88.48,75.87,29.0,1,0,0,0,1
33.86,281.47,8.44,308,3.85,37.16,0.082,121,54.6,81.89,78.44,0,0,1,1,2
32.36,96.99,7.24,432,6.53,40.62,0.099,374,37.17,59.02,23.27,1,0,0,0,2
34.95,37.51,8.94,190,5.57,19.17,0.027,136,86.19,19.04,71.06,1,1,1,0,2
43.92,270.45,6.34,208,5.36,36.49,0.003,758,50.79,99.29,61.2,0,1,0,1,1
36.56,287.0,7.77,70,5.56,17.32,0.073,101,67.51,19.6,22.71,0,1,0,0,1
27.64,116.16,8.9,398,9.71,30.62,0.032,715,20.61,66.36,61.78,0,1,1,1,2
32.33,75.27,6.88,274,2.89,42.84,0.172,123,56.06,86.62,39.95,1,1,1,1,2
33.39,201.24,7.02,418,5.96,13.49,0.11,475,50.28,28.0,88.47,0,0,0,0,1
40.28,296.0,7.84,118,11.6,14.03,0.174,289,83.12,84.68,46.11,0,0,0,1,0
42.09,31.96,8.48,147,10.73,16.26,0.011,553,88.0,32.43,38.19,1,0,0,1,1
32.26,283.84,7.17,350,2.07,10.46,0.18,766,25.27,89.53,77.77,0,1,0,0,2
22.8,210.77,8.47,37,13.29,28.62,0.02,679,97.42,92.85,42.37,1,0,0,0,0
26.52,249.09,6.8,68,14.0,20.27,0.109,712,62.24,21.11,32.66,1,1,1,0,2
34.42,23.1,8.26,348,9.77,13.26,0.138,80,71.41,70.69,74.93,0,0,0,1,1
41.05,88.85,8.69,485,11.48,5.3,0.041,437,87.04,53.41,91.11,1,0,0,1,2
44.94,44.09,8.21,334,12.96,35.43,0.135,776,89.28,16.74,22.36,1,1,0,0,2
24.21,38.81,7.69,380,2.23,11.79,0.161,955,21.28,14.29,59.49,1,1,0,1,2
28.61,40.28,8.02,105,13.37,26.09,0.042,391,59.48,70.69,83.46,1,1,0,1,0
41.34,270.18,7.17,198,5.68,12.36,0.083,436,21.83,92.91,63.03,0,0,1,0,2
44.79,68.27,6.79,292,11.41,1.73,0.006,606,75.0,88.71,69.84,1,0,0,1,1
38.77,55.78,6.33,321,9.87,9.26,0.147,643,96.64,39.77,78.48,1,0,1,1,2
35.38,290.15,6.37,52,7.5,2.0,0.167,930,87.28,75.73,51.66,1,1,0,1,2
38.85,142.2,8.7,188,8.66,40.08,0.103,807,79.08,76.82,55.36,1,1,1,0,2
28.08,255.61,8.52,167,10.77,1.21,0.063,996,37.21,87.43,77.45,0,0,1,1,2
24.61,114.69,7.13,278,11.94,15.7,0.056,41,39.37,11.62,41.19,1,1,1,1,2
37.51,123.52,6.95,293,7.09,33.3,0.186,211,39.3,29.57,37.21,0,1,1,0,2
37.02,137.13,7.52,3,12.83,5.47,0.08,437,24.59,17.94,33.67,1,0,1,0,2
22.95,67.75,6.78,234,7.01,45.73,0.082,387,50.88,39.41,21.39,1,1,0,0,2
44.63,250.6,6.05,165,11.12,35.7,0.048,726,30.53,49.94,66.89,0,0,1,0,2
39.64,232.26,7.07,243,12.48,19.94,0.193,64,98.84,22.75,36.69,1,1,0,0,2
39.92,102.2,8.72,405,4.67,18.41,0.119,688,81.9,31.87,35.27,0,1,1,1,2
34.46,194.68,8.33,367,13.59,4.44,0.12,237,48.01,32.15,30.58,0,1,1,1,2
36.69,174.0,7.95,484,7.88,22.96,0.148,189,42.04,57.48,39.13,1,0,1,0,2
38.56,52.68,6.82,213,11.27,8.51,0.036,359,96.14,93.32,69.45,1,0,1,0,1
42.78,265.53,6.56,230,10.0,12.07,0.105,39,86.13,91.67,20.55,1,0,1,0,1
43.38,142.55,6.19,146,13.99,14.15,0.037,389,75.15,11.97,91.96,0,0,0,0,0
21.55,24.46,6.03,71,9.96,15.27,0.138,932,88.12,19.12,29.49,1,1,1,1,2
26.37,299.14,7.07,134,13.16,15.33,0.169,186,70.31,30.08,44.91,0,0,1,1,1
23.86,182.31,7.89,218,10.9,30.73,0.166,628,82.17,24.24,21.1,0,1,1,0,2
38.7,5.84,7.2,382,13.33,5.12,0.12,652,37.52,62.91,73.02,0,0,0,0,1
37.17,90.96,7.31,470,10.22,6.72,0.03,501,85.6,12.33,19.25,1,1,0,0,2
43.78,130.82,7.29,98,5.13,25.85,0.072,942,81.86,38.83,25.76,1,0,1,0,2
44.28,189.72,8.96,56,6.0,7.84,0.035,618,22.64,51.84,17.47,1,0,0,1,2
28.39,190.68,6.49,375,11.09,33.92,0.066,320,98.62,61.82,97.61,0,0,1,1,2
40.42,15.95,7.74,285,9.59,0.97,0.024,815,24.85,83.57,13.87,1,0,1,0,2
35.83,292.91,6.35,360,3.56,28.58,0.156,105,45.73,60.51,33.45,0,0,1,0,2
40.1,277.28,8.28,484,13.72,41.53,0.006,704,67.72,91.22,28.06,1,1,1,1,2
26.65,200.21,8.77,231,8.94,42.0,0.188,518,72.62,37.94,26.85,0,0,0,1,2
38.85,70.75,6.07,399,5.5,43.69,0.02,745,35.13,71.12,17.4,1,0,1,1,2
24.89,117.92,6.3,144,9.5,42.26,0.182,567,25.98,87.44,83.46,1,0,1,1,2
40.57,54.84,6.37,4,13.28,40.47,0.178,210,41.81,91.68,91.35,1,0,0,0,2
41.65,285.23,6.97,121,2.58,41.52,0.171,819,25.91,57.11,21.01,1,1,0,1,2
40.97,58.06,8.43,53,11.0,12.73,0.095,785,57.19,10.79,57.82,0,1,1,1,2
34.33,288.53,8.58,232,3.88,20.74,0.061,498,95.31,54.62,41.91,1,1,1,1,2
25.31,185.53,7.69,445,4.9,2.01,0.036,996,29.16,66.08,45.88,0,0,0,0,2
39.29,184.57,7.09,107,6.23,39.24,0.193,410,85.03,56.94,74.62,0,1,0,1,1
42.75,129.34,8.71,448,2.14,31.63,0.09,349,87.84,25.68,69.56,1,1,1,1,2
30.13,170.86,7.56,229,5.54,41.1,0.003,669,39.67,76.8,61.55,0,0,0,0,1
32.13,97.13,8.55,388,8.52,49.96,0.177,377,63.2,84.25,55.64,0,0,0,1,1
36.71,81.94,6.06,166,2.08,24.13,0.104,639,96.77,94.89,89.36,0,0,0,0,2
23.79,191.78,7.46,264,4.77,3.13,0.077,530,68.73,61.66,49.67,1,0,0,1,2
23.46,133.87,7.97,295,2.61,49.78,0.086,35,47.51,88.45,55.47,1,0,1,1,2
22.65,271.21,7.22,282,2.38,26.96,0.092,115,26.09,12.86,64.56,1,0,0,0,2
40.47,74.43,6.93,473,3.86,38.61,0.053,933,51.87,25.04,92.47,0,0,1,0,2
30.06,245.58,7.24,224,5.39,42.48,0.002,248,45.18,80.94,43.54,0,0,1,1,1
29.6,74.33,7.87,299,5.36,14.67,0.028,958,62.11,33.13,37.6,0,1,1,1,2
37.77,281.05,7.98,63,9.98,38.92,0.093,801,98.53,24.04,36.71,0,1,1,1,2
26.3,133.04,7.93,190,2.17,31.45,0.195,277,64.52,50.99,90.13,1,0,1,1,2
32.76,87.78,7.07,494,8.09,10.31,0.134,215,72.71,80.07,70.89,1,1,1,1,2
30.12,31.98,8.46,447,7.72,0.51,0.006,282,32.78,43.93,19.6,1,0,0,1,1
39.25,245.25,8.52,469,8.54,19.27,0.087,521,77.48,29.24,81.05,0,1,0,1,2
22.98,49.47,8.67,498,3.11,14.22,0.018,336,85.91,28.83,93.17,0,1,1,1,2
33.85,207.2,7.86,418,10.06,0.08,0.086,919,93.75,93.69,69.78,1,0,1,0,2
41.45,25.41,6.64,378,9.41,3.32,0.004,857,36.61,78.81,94.19,1,0,1,1,2
36.05,241.33,8.37,432,10.24,40.82,0.16,174,69.23,84.0,62.38,1,0,1,0,2
