temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
27.03,166.31,6.67,81,4.36,5.04,0.16,863,68.68,21.87,39.27,1,1,1,0,2
36.72,279.48,6.93,383,10.25,41.08,0.139,952,78.81,57.92,47.23,1,0,1,0,2
25.65,107.18,7.51,455,13.91,26.71,0.069,437,27.55,89.27,82.3,1,0,0,1,2
43.32,158.33,7.66,455,9.89,6.62,0.168,873,41.72,93.61,40.63,0,1,0,1,2
27.72,80.15,8.31,380,5.3,34.02,0.077,616,70.99,66.75,21.13,1,1,0,1,2
38.46,289.5,6.38,359,13.12,5.6,0.199,854,90.43,70.56,52.46,0,1,1,0,2
27.52,121.97,6.23,473,3.0,14.96,0.142,247,77.77,57.93,52.42,0,1,0,0,2
43.9,295.28,6.67,2,8.78,6.54,0.171,817,71.98,29.29,43.74,1,0,1,1,2
42.84,18.95,6.42,120,4.63,43.83,0.11,127,75.16,57.17,98.82,0,0,1,0,2
43.94,91.09,8.38,487,5.45,19.39,0.045,741,25.02,30.09,52.42,0,0,1,1,2
30.25,105.8,7.35,499,9.95,18.03,0.132,566,37.45,81.06,76.21,0,1,0,0,2
28.33,221.71,8.06,367,9.18,20.24,0.088,618,56.95,69.15,32.34,0,0,1,0,2
24.68,94.89,8.65,294,4.34,47.9,0.045,751,89.97,78.31,56.35,0,0,1,1,2
29.94,70.7,7.72,362,10.94,44.92,0.191,54,77.35,69.75,99.02,1,1,1,0,2
20.18,181.47,8.47,191,10.25,42.31,0.169,512,30.37,14.41,23.75,1,0,1,0,2
20.37,93.3,6.77,248,9.26,25.84,0.127,827,39.85,38.25,31.17,1,0,1,1,2
21.05,12.35,7.54,153,5.16,16.2,0.017,610,57.43,52.48,88.2,1,1,1,1,2
20.8,209.83,8.79,274,5.98,36.16,0.16,961,63.17,79.4,61.49,0,1,1,1,2
23.97,163.31,8.81,329,7.42,48.32,0.125,428,49.66,22.07,39.22,1,1,1,0,2
37.9,59.2,6.28,58,6.75,14.19,0.07,180,30.15,35.18,39.89,1,0,1,1,2
34.24,294.0,7.14,87,7.56,49.41,0.171,473,62.39,87.2,64.89,0,1,1,1,2
25.75,259.27,6.85,468,3.02,37.33,0.158,838,27.79,52.07,79.16,1,0,1,0,2
42.47,96.56,7.58,402,6.46,40.01,0.141,204,97.29,70.93,20.49,1,1,1,0,2
34.53,286.23,8.28,451,3.54,26.53,0.021,124,83.56,23.45,19.9,1,1,1,1,2
40.48,237.19,6.57,1,3.59,0.1,0.066,276,23.16,11.81,44.72,0,0,0,1,2
28.74,93.46,9.0,394,13.96,35.86,0.061,202,47.63,67.18,64.35,0,0,0,1,2
36.81,210.67,8.26,188,11.43,37.64,0.057,803,54.34,27.32,18.09,1,0,1,1,2
24.42,137.53,6.28,473,13.72,10.21,0.135,595,68.13,16.4,66.74,1,0,1,1,2
20.19,68.58,6.08,380,6.38,20.13,0.082,194,93.96,86.62,12.51,1,0,1,0,2
25.21,29.85,8.66,31,2.02,40.43,0.196,272,27.17,25.61,50.89,1,0,1,0,2
39.26,274.2,8.76,57,13.8,4.6,0.198,54,88.44,18.35,16.07,0,1,1,1,2
24.39,163.86,6.63,345,5.24,31.34,0.189,323,20.25,31.03,11.84,1,0,0,0,2
25.08,203.03,7.65,283,2.22,39.75,0.044,707,81.15,89.65,63.07,1,0,0,1,2
38.02,90.9,7.22,236,11.46,15.08,0.174,289,92.19,71.78,83.86,1,1,1,1,2
35.48,229.25,6.43,384,9.29,0.4,0.146,580,26.23,56.99,96.94,0,1,1,1,2
27.77,174.82,7.63,350,4.09,41.59,0.108,212,55.75,19.73,71.42,0,0,1,0,2
34.52,42.54,8.4,315,8.06,27.08,0.079,709,46.96,65.06,33.62,1,1,1,0,2
36.88,296.8,6.85,463,2.5,31.33,0.155,34,81.14,68.04,82.49,0,0,1,1,2
43.69,168.05,8.12,133,2.22,32.74,0.085,231,90.83,27.66,26.41,0,0,1,0,2
27.4,58.78,7.73,1,11.87,6.01,0.092,328,73.59,12.94,20.71,1,0,1,1,2
20.75,97.97,8.19,37,8.76,3.81,0.046,428,34.61,11.09,63.84,1,1,1,1,2
27.16,110.46,7.22,473,13.49,41.43,0.086,599,90.55,93.16,73.57,0,1,1,1,2
38.94,282.97,6.48,218,5.29,45.64,0.105,562,35.12,99.42,63.38,0,1,1,1,2
23.1,96.26,8.27,134,11.36,18.66,0.145,765,92.77,29.47,89.87,1,1,1,1,2
26.58,284.77,8.81,281,13.73,40.87,0.134,466,37.78,35.16,82.87,0,1,1,1,2
28.99,50.96,6.89,413,9.52,17.72,0.058,507,74.39,93.9,41.32,0,1,1,0,2
21.94,281.7,8.54,417,11.21,37.25,0.112,11,64.74,42.07,47.81,0,1,1,0,2
30.27,297.58,8.89,488,8.82,38.62,0.033,611,27.34,63.19,87.71,0,1,1,0,2
26.37,205.86,8.36,326,5.76,41.09,0.127,889,51.71,74.66,80.69,0,1,0,1,2
26.57,238.13,6.97,173,10.28,46.41,0.192,840,20.17,26.18,82.86,1,1,0,0,2
32.49,67.34,6.35,257,12.54,36.89,0.022,626,92.1,11.47,79.47,0,0,1,1,2
27.23,17.69,7.1,339,12.27,31.38,0.117,475,73.51,38.68,37.11,1,1,1,0,2
41.8,254.05,8.52,468,4.35,24.37,0.02,475,79.87,47.49,19.47,1,0,0,1,2
25.93,264.57,7.95,28,9.28,26.55,0.198,859,32.88,90.61,85.25,0,1,1,0,2
42.21,126.97,8.83,296,4.18,4.88,0.005,842,33.01,28.07,60.76,1,1,0,0,2
32.95,257.02,6.53,342,3.43,25.66,0.019,39,31.99,60.39,91.1,1,1,1,1,2
39.11,232.16,7.65,303,6.82,21.42,0.186,28,40.71,79.99,86.75,1,0,1,1,2
35.37,102.96,8.29,217,2.83,35.89,0.008,666,50.4,20.5,29.34,0,0,1,1,2
21.92,101.77,6.24,367,5.45,15.55,0.042,981,84.56,65.32,94.71,1,0,0,1,2
30.45,95.25,6.67,469,4.13,14.29,0.035,375,53.5,88.28,57.75,1,1,1,1,2
28.13,63.25,7.02,325,9.05,45.08,0.144,306,48.57,62.43,69.82,1,1,0,0,2
24.1,41.89,7.57,254,2.95,24.54,0.078,863,52.79,95.25,27.42,1,1,0,1,2
23.15,137.9,7.27,158,13.04,7.96,0.173,595,74.79,64.45,35.45,0,1,1,1,2
44.42,225.66,7.71,129,4.15,9.57,0.096,680,73.23,21.99,99.26,1,1,0,1,2
21.34,10.53,8.79,229,7.88,44.72,0.083,716,91.96,79.01,20.51,0,1,0,0,2
25.83,147.88,6.2,170,8.03,15.42,0.06,671,50.18,84.56,20.06,0,0,1,1,2
27.65,286.26,8.94,190,13.99,1.62,0.194,437,84.97,36.53,26.5,1,0,0,0,2
37.39,2.8,7.57,59,13.51,48.7,0.2,664,56.42,51.3,67.52,1,1,1,0,2
42.13,273.73,6.06,302,4.73,44.48,0.041,301,56.98,42.85,28.07,0,1,0,1,2
30.69,270.29,7.6,349,11.86,19.47,0.119,962,99.31,69.04,71.69,0,1,0,1,2
34.67,11.6,8.75,63,11.61,26.22,0.177,16,90.59,35.54,81.14,1,0,1,0,2
40.91,42.32,8.58,380,13.88,46.94,0.096,886,63.61,40.85,78.36,1,1,1,1,2
26.76,174.06,7.65,40,13.33,3.34,0.156,812,52.74,82.27,33.29,1,0,1,0,2
43.71,50.89,7.75,465,4.43,2.63,0.085,811,46.86,25.49,31.96,0,0,1,0,2
43.39,231.63,8.95,151,10.39,9.8,0.134,774,55.74,13.56,66.57,1,1,0,1,2
35.29,78.97,6.89,188,13.51,43.09,0.19,769,88.28,93.85,12.78,0,1,1,0,2
21.53,17.71,7.9,323,5.52,42.89,0.189,450,59.67,15.89,74.14,1,0,1,0,2
26.86,210.55,6.78,391,6.25,40.94,0.177,824,48.32,84.96,77.3,0,1,0,0,2
31.42,184.92,6.38,73,4.18,24.01,0.009,138,56.37,33.72,64.27,1,0,1,1,2
30.34,232.66,6.7,464,10.92,49.18,0.172,508,55.86,82.21,51.29,1,0,1,1,2
29.56,0.75,7.12,96,6.12,42.25,0.019,939,20.93,19.81,28.03,0,1,1,1,2
41.12,35.87,8.67,20,7.05,33.2,0.007,497,26.37,86.91,61.26,1,1,0,1,2
36.71,166.99,8.45,361,9.44,26.08,0.157,648,25.23,77.66,72.35,1,0,1,0,2
20.13,283.61,6.36,241,5.04,43.9,0.146,35,62.04,90.87,97.15,1,1,0,1,2
33.47,142.44,8.81,400,12.91,30.1,0.125,91,32.12,56.07,56.58,0,0,0,1,2
41.31,280.36,7.68,216,5.15,48.52,0.161,683,76.51,84.8,37.04,0,1,1,1,2
42.35,54.78,6.04,116,6.91,43.81,0.066,198,67.86,44.95,93.01,0,1,1,1,2
44.68,80.56,7.13,336,9.0,24.81,0.077,470,64.77,13.23,27.62,0,1,1,1,2
26.7,279.87,8.85,219,7.69,42.41,0.074,640,52.23,64.37,95.55,1,0,0,1,2
43.66,72.49,6.93,265,8.8,41.55,0.107,461,21.47,30.93,67.5,0,0,0,1,2
31.55,75.36,8.08,142,2.07,6.16,0.082,584,40.93,57.36,11.04,1,0,0,0,2
42.09,139.72,7.53,401,12.68,36.88,0.076,787,27.17,87.21,14.14,0,1,0,0,2
24.59,275.33,6.73,454,7.27,13.64,0.116,604,77.71,52.69,91.14,0,1,1,0,2
34.25,119.73,7.09,306,12.48,21.77,0.188,868,46.37,23.77,26.43,1,1,0,1,2
26.87,240.79,7.05,365,3.53,34.08,0.047,933,91.53,24.41,88.17,1,0,1,0,2
25.97,156.22,6.22,178,5.54,33.15,0.069,913,73.34,65.88,74.35,0,0,1,0,2
43.28,99.53,6.37,164,13.81,32.44,0.06,70,78.89,88.05,60.96,1,1,0,1,2
38.71,228.59,8.83,459,11.91,7.86,0.049,258,48.16,99.15,19.5,1,0,1,0,2
22.57,164.74,6.55,369,10.83,42.23,0.058,907,54.1,72.45,34.4,0,1,0,1,2
33.21,207.43,8.35,53,7.03,49.45,0.178,933,22.11,99.51,32.35,1,0,1,0,2
27.75,129.4,8.85,173,11.47,2.05,0.001,371,40.76,33.31,61.51,1,1,0,0,2
20.71,120.78,6.85,350,3.18,25.98,0.132,603,26.76,62.82,29.24,0,1,1,1,2
40.88,81.14,7.06,25,2.75,9.97,0.112,223,56.37,36.31,94.1,0,1,1,0,2
20.34,113.47,8.87,191,9.03,9.87,0.112,12,86.12,27.78,47.29,0,1,1,1,2
21.64,107.55,8.86,475,2.86,2.37,0.127,382,28.16,18.51,16.76,1,1,1,1,2
32.82,153.55,8.6,454,13.19,26.51,0.089,389,40.78,39.42,81.71,0,0,0,1,2
25.36,167.44,8.07,468,3.33,27.04,0.178,234,43.25,54.07,98.18,1,0,0,0,2
41.98,61.6,6.14,168,13.82,40.76,0.072,81,89.33,25.42,37.56,0,1,0,1,2
29.29,172.44,7.73,297,10.58,25.82,0.121,702,54.52,90.77,21.82,1,0,0,0,2
21.95,51.56,7.53,398,6.84,19.09,0.119,687,47.2,14.97,82.28,1,0,0,0,2
37.2,2.81,7.91,167,10.04,11.04,0.141,731,25.52,79.41,76.35,0,0,0,1,2
38.56,278.95,6.09,88,12.67,28.47,0.07,135,82.61,87.22,24.34,1,1,1,0,2
32.55,49.55,8.24,492,8.06,5.43,0.062,210,33.18,37.12,13.45,0,0,0,1,2
34.12,4.91,7.51,229,3.79,13.5,0.027,708,96.8,11.23,20.34,1,1,0,1,2
25.95,40.61,8.17,235,13.12,40.21,0.133,774,52.78,34.88,51.75,1,0,0,1,2
24.22,54.24,8.94,397,5.51,40.92,0.015,910,87.53,25.51,47.47,1,0,0,1,2
30.12,100.52,6.95,2,2.37,6.06,0.072,127,39.52,30.73,36.43,0,1,0,1,2
26.1,240.97,6.2,259,13.57,30.06,0.079,993,58.65,12.52,94.06,1,1,0,1,2
21.79,132.35,7.27,103,4.42,3.86,0.191,497,49.1,75.59,31.76,0,1,0,1,2
30.29,219.38,6.38,233,4.8,27.34,0.026,699,35.72,12.0,12.26,1,1,1,1,2
36.1,125.81,8.03,358,6.59,9.17,0.186,753,21.77,86.1,73.24,1,0,0,0,2
38.94,70.83,7.25,399,4.57,34.68,0.168,411,36.98,90.77,42.46,1,1,1,1,2
38.9,199.53,7.9,409,10.26,45.74,0.042,823,84.83,41.28,66.32,1,1,0,1,2
21.08,117.3,6.5,483,3.33,31.28,0.075,750,40.99,46.1,50.12,1,1,0,0,2
27.1,271.13,7.87,367,5.63,48.65,0.145,323,35.84,67.34,96.72,0,1,0,1,2
32.01,227.03,8.98,269,4.45,5.9,0.061,441,87.03,50.44,29.48,1,0,0,0,2
28.49,250.63,8.72,339,6.46,20.17,0.137,725,83.76,93.92,42.41,1,0,0,1,2
44.89,33.87,7.47,214,2.23,41.51,0.148,477,34.95,58.17,80.44,1,1,0,1,2
24.35,193.24,8.65,290,10.02,37.54,0.056,732,93.18,54.28,32.32,0,0,1,1,2
27.58,39.8,7.95,295,6.8,36.84,0.01,799,57.84,15.62,94.44,0,1,1,1,2
22.09,182.08,7.72,43,3.42,9.66,0.092,551,65.7,95.05,83.17,1,0,1,0,2
32.35,204.61,6.91,96,10.77,44.77,0.197,903,51.19,11.42,70.45,0,1,0,1,2
29.58,263.82,6.19,225,7.1,48.1,0.075,75,65.37,64.73,76.48,0,1,1,1,2
40.12,273.73,8.96,296,12.15,33.88,0.137,344,33.07,41.94,62.08,1,1,0,1,2
26.66,191.36,8.83,367,4.59,41.59,0.103,97,36.87,65.15,75.0,1,1,1,0,2
31.77,4.0,6.01,348,3.24,39.73,0.071,287,70.17,90.75,93.08,1,1,1,1,2
44.95,285.83,7.35,301,6.89,6.01,0.143,447,20.5,70.84,34.87,1,1,0,1,2
23.4,279.05,8.54,395,13.46,44.45,0.164,167,25.77,51.96,17.91,0,0,0,1,2
21.62,68.58,6.39,216,5.97,42.77,0.063,962,65.72,74.67,67.96,0,1,0,0,2
43.9,220.91,8.16,327,4.87,40.9,0.164,912,21.86,98.63,64.79,0,1,1,0,2
23.71,51.73,6.23,34,7.9,39.84,0.053,547,74.99,12.38,78.96,0,0,1,0,2
42.34,282.48,8.23,283,4.42,37.1,0.142,397,25.84,47.19,34.1,0,0,0,1,2
26.45,290.58,8.36,451,10.08,16.4,0.154,595,61.47,95.77,73.54,0,0,1,1,2
26.67,296.8,8.18,66,13.09,27.24,0.115,725,96.62,17.33,97.83,0,1,0,1,2
38.57,13.56,8.84,206,12.48,14.27,0.09,102,55.01,16.11,64.64,1,0,0,0,2
39.29,156.17,8.13,278,2.12,41.6,0.054,923,60.1,68.49,89.45,0,0,1,0,2
36.78,271.28,8.0,423,4.75,15.61,0.108,111,24.44,86.89,25.82,0,1,1,1,2
43.77,142.21,8.32,475,7.92,42.47,0.032,93,68.91,31.35,23.09,0,1,1,1,2
43.56,240.81,8.62,82,4.86,4.56,0.095,303,67.26,86.35,37.08,0,1,1,1,2
38.86,235.09,8.98,457,10.59,39.06,0.054,812,77.82,82.1,88.53,0,1,1,0,2
25.49,43.22,6.51,358,13.39,11.36,0.076,618,83.74,29.42,14.93,0,1,1,0,2
24.5,4.83,6.5,317,11.77,12.4,0.107,458,83.15,49.84,84.47,1,0,0,1,2
32.97,217.56,6.6,447,10.06,4.13,0.048,673,63.97,60.6,16.04,1,0,1,0,2
21.45,19.27,6.03,255,5.88,1.63,0.024,375,77.82,31.2,67.74,1,0,1,1,2
27.32,61.52,8.19,217,5.41,41.55,0.122,990,27.64,36.91,21.36,0,1,0,0,2
25.79,66.21,8.45,347,4.61,25.5,0.056,716,72.19,58.57,23.69,0,0,0,1,2
28.59,133.35,8.58,218,11.92,46.37,0.124,232,55.91,21.42,78.35,1,0,1,1,2
43.12,94.06,6.83,379,11.14,42.22,0.131,20,92.58,20.14,52.39,1,0,0,0,2
37.3,123.11,8.7,35,3.42,49.13,0.01,137,23.54,35.35,45.82,0,0,1,0,2
25.99,144.85,7.16,473,5.68,18.46,0.132,210,34.6,25.82,95.35,1,1,0,0,2
32.75,75.05,6.56,437,4.88,42.33,0.01,863,78.93,98.15,16.45,1,1,0,1,2
43.18,260.26,8.12,482,11.48,11.1,0.081,285,80.54,68.12,94.05,1,0,1,1,2
38.26,87.67,8.14,124,11.67,24.42,0.02,776,46.55,96.59,31.92,0,1,1,0,2
29.7,253.77,7.85,398,3.42,26.64,0.134,245,95.36,14.16,49.51,0,1,1,1,2
44.88,137.3,7.42,478,10.62,16.88,0.13,809,70.96,84.62,82.97,1,0,0,0,2
40.99,270.06,7.7,64,10.75,30.08,0.127,779,25.6,29.06,94.46,1,1,1,1,2
25.03,108.88,6.59,53,3.57,40.96,0.103,947,50.03,63.73,17.53,0,0,1,1,2
36.62,43.04,6.31,337,12.98,3.64,0.063,549,90.69,70.59,64.78,1,1,1,1,2
32.67,269.36,8.62,119,2.32,3.64,0.092,725,26.29,58.8,40.59,0,1,1,1,2
34.86,118.4,8.41,232,7.85,49.64,0.144,535,36.61,35.9,31.34,1,0,0,1,2
28.98,58.72,7.94,58,12.66,12.53,0.178,595,44.19,17.07,75.47,0,0,0,1,2
22.7,182.53,6.39,297,12.4,14.29,0.095,586,69.8,99.45,54.75,1,0,0,1,2
39.62,77.94,6.49,342,11.06,41.99,0.141,551,79.54,67.09,41.27,1,1,0,0,2
41.4,171.32,7.69,334,4.17,33.19,0.141,260,57.89,14.78,43.69,1,1,1,0,2
36.27,273.68,8.06,407,7.43,9.14,0.112,892,90.26,59.25,15.48,0,0,1,1,2
42.03,280.56,8.63,493,10.16,12.05,0.126,477,91.02,54.27,41.91,0,0,0,1,2
33.16,212.98,8.05,462,4.18,1.45,0.06,994,32.14,83.43,55.52,1,1,1,0,2
29.98,221.97,8.88,64,10.04,38.0,0.184,64,94.63,36.79,53.7,1,1,1,0,2
31.77,130.81,8.03,6,6.8,45.36,0.062,658,57.96,26.8,79.61,0,1,0,1,2
44.54,281.1,6.37,258,3.23,6.88,0.135,255,74.8,56.44,58.26,1,0,1,1,2
33.11,34.72,8.11,374,12.92,6.64,0.115,977,95.99,44.36,49.28,1,0,1,1,2
29.4,136.92,8.38,425,8.67,13.5,0.09,684,96.82,30.44,60.93,1,1,0,1,2
22.88,147.37,6.99,174,10.78,40.02,0.083,272,89.19,48.73,89.17,1,0,1,1,2
37.61,155.22,7.35,169,13.63,11.65,0.103,920,64.51,29.38,80.63,1,1,1,1,2
28.64,122.29,8.94,431,9.91,35.28,0.152,761,20.9,79.06,46.09,1,0,1,0,2
25.1,269.73,7.41,373,9.66,31.32,0.171,824,63.8,30.06,79.58,0,1,0,0,2
44.62,87.76,8.45,79,12.13,12.22,0.106,231,39.88,24.62,75.18,1,0,1,1,2
21.11,1.91,8.3,370,4.32,7.54,0.086,36,69.41,70.24,34.35,0,1,1,0,2
29.58,218.95,6.93,213,3.64,14.86,0.139,124,84.92,22.13,86.62,0,1,1,1,2
32.65,136.31,6.73,195,4.38,46.71,0.019,726,30.24,65.14,64.67,0,1,0,1,2
40.61,100.66,8.26,471,10.06,0.2,0.135,861,42.77,10.45,27.48,0,0,1,1,2
40.23,278.82,8.55,471,9.4,36.28,0.079,782,36.35,51.83,85.17,0,1,0,0,2
24.32,139.39,6.82,100,9.68,14.19,0.077,540,42.6,37.3,82.92,1,0,1,0,2
20.74,31.42,8.42,168,13.66,40.63,0.178,10,41.48,35.39,58.12,1,1,1,0,2
32.46,73.11,7.43,342,5.24,10.84,0.071,268,39.32,18.67,30.07,0,0,1,1,2
38.23,267.01,7.29,355,11.22,15.68,0.141,628,40.45,66.27,91.45,0,1,1,0,2
44.54,160.14,8.25,454,8.96,42.19,0.193,897,92.84,53.78,49.04,1,1,0,1,2
24.54,84.46,8.59,162,13.06,17.09,0.15,791,86.06,49.42,86.46,1,1,1,0,2
40.0,126.7,8.73,499,5.89,34.46,0.187,717,76.12,64.09,46.63,0,0,0,0,2
22.47,103.76,6.84,421,8.18,19.43,0.095,743,58.61,73.3,34.35,0,1,1,0,2
41.37,273.87,7.47,458,11.81,44.96,0.006,990,71.72,35.35,33.68,1,1,0,1,2
42.12,33.85,8.44,409,10.91,2.78,0.167,627,55.07,65.4,80.05,1,1,1,1,2
20.07,31.97,6.05,407,9.22,40.9,0.002,358,97.06,53.08,27.16,1,0,0,1,2
38.13,250.31,8.86,32,13.15,32.49,0.094,80,86.86,96.8,34.42,1,1,1,1,2
23.17,229.58,7.99,109,3.44,15.52,0.119,96,90.96,64.05,89.97,1,1,1,1,2
27.84,39.42,7.21,496,5.8,0.26,0.122,47,22.44,32.83,59.73,0,1,1,0,2
44.28,169.24,6.84,106,5.95,11.3,0.115,924,88.71,32.75,21.94,1,1,0,0,2
25.57,247.02,7.49,295,4.38,4.33,0.169,601,58.08,65.09,20.46,1,0,0,1,2
21.24,120.55,6.88,299,10.26,10.55,0.152,699,33.01,71.25,82.91,1,1,1,0,2
36.94,83.44,7.53,481,10.4,17.41,0.114,411,66.46,63.43,23.89,1,1,0,0,2
34.33,160.52,8.85,156,8.84,5.43,0.111,905,40.04,56.08,11.71,1,0,1,0,2
34.23,174.39,8.07,128,4.65,36.94,0.18,466,47.73,60.14,99.64,1,1,1,0,2
34.74,223.12,8.11,369,12.52,3.83,0.109,653,29.7,90.17,14.19,1,1,0,0,2
39.96,87.95,6.51,53,12.39,11.18,0.159,923,50.22,72.63,29.71,0,0,1,1,2
25.7,43.46,7.33,240,4.8,38.89,0.158,778,50.11,29.0,25.66,1,1,1,0,2
26.99,266.99,6.96,257,2.27,6.0,0.033,75,34.46,43.09,50.48,1,0,1,1,2
32.4,214.66,8.11,415,11.22,22.65,0.168,553,70.33,27.37,24.69,1,0,0,1,2
40.14,64.3,6.12,191,10.66,35.55,0.156,567,39.16,58.87,22.86,0,0,0,0,2
28.05,212.67,8.69,228,2.48,18.34,0.017,385,41.25,36.54,18.53,0,0,1,0,2
41.75,53.24,8.12,230,9.08,1.4,0.114,478,83.49,28.93,12.14,0,0,0,1,2
37.17,136.72,6.1,328,8.59,9.77,0.171,497,95.27,49.13,23.84,1,1,0,1,2
43.9,99.52,7.46,279,4.23,22.6,0.059,30,40.85,30.24,83.1,1,1,0,1,2
25.46,7.79,8.6,209,2.69,44.32,0.071,280,26.28,14.87,23.02,1,1,1,0,2
37.5,146.08,6.89,468,6.39,20.79,0.169,419,90.75,94.96,33.7,0,1,1,0,2
27.51,297.06,7.02,463,11.1,0.76,0.015,676,36.45,57.54,83.21,1,1,0,1,2
42.91,164.02,6.4,220,6.63,27.73,0.095,383,38.68,78.6,47.8,0,1,1,1,2
29.3,167.0,8.22,294,13.95,49.08,0.108,557,39.43,48.36,81.82,1,0,1,1,2
35.52,215.01,8.21,428,6.75,29.9,0.088,912,89.99,43.29,68.49,1,0,1,1,2
28.66,169.76,8.2,139,3.17,0.31,0.114,527,74.67,41.25,63.38,1,1,0,1,2
22.68,231.76,8.06,445,13.37,20.28,0.027,826,31.32,95.55,79.15,1,1,1,0,2
40.5,90.2,7.36,403,10.02,17.63,0.061,799,21.86,97.2,96.85,1,1,0,0,2
31.58,179.28,6.56,468,2.54,17.89,0.149,705,83.33,54.24,70.64,1,1,0,0,2
31.42,189.01,6.62,70,11.46,6.27,0.148,995,95.13,31.85,99.12,0,0,1,1,2
28.01,177.0,6.04,162,3.34,36.96,0.061,671,67.41,28.6,31.45,0,1,0,1,2
44.88,200.24,7.06,289,12.47,45.63,0.073,164,37.08,25.23,77.49,1,0,1,1,2
29.74,247.05,8.85,39,12.52,9.11,0.087,375,99.37,33.72,19.72,1,1,1,1,2
31.17,76.08,6.86,251,13.47,13.89,0.011,733,25.99,33.36,38.01,1,0,0,1,2
34.67,58.97,6.1,129,3.09,33.13,0.08,535,95.09,70.53,68.2,1,0,0,0,2
20.53,4.69,7.75,354,7.23,2.78,0.163,66,22.93,97.9,32.36,1,1,1,1,2
25.82,181.52,6.21,232,11.57,32.57,0.115,707,46.11,73.0,35.0,0,0,0,0,2
36.79,252.04,8.72,201,7.96,7.56,0.105,903,86.33,89.76,59.83,1,0,0,0,2
44.65,144.33,7.2,346,3.68,20.62,0.049,435,63.44,25.19,32.54,1,1,1,0,2
42.12,85.7,8.71,218,5.72,45.13,0.1,540,28.76,67.04,10.75,0,0,0,0,2
41.65,151.93,8.06,488,12.99,41.4,0.061,573,28.3,70.14,99.68,1,1,0,1,2
41.23,42.45,7.4,187,8.63,3.02,0.186,985,92.66,90.03,60.67,1,1,1,1,2
38.34,212.81,6.56,402,13.71,43.4,0.152,971,70.66,40.03,73.04,1,1,1,1,2
31.29,163.14,8.04,332,3.72,7.36,0.162,837,32.45,14.58,36.58,0,1,0,0,2
34.42,189.71,8.76,429,6.01,47.16,0.015,411,81.5,45.91,41.38,1,1,0,1,2
35.67,5.85,8.44,244,7.1,41.16,0.138,535,71.62,65.79,49.82,1,0,0,1,2
43.48,53.34,8.55,103,8.84,11.46,0.013,948,82.09,39.39,91.34,1,0,1,1,2
43.65,222.68,6.45,206,11.33,35.24,0.152,986,43.26,51.77,59.36,1,1,1,0,2
25.07,236.19,6.31,157,12.17,1.22,0.012,497,81.69,27.18,45.55,0,1,0,1,2
30.72,153.72,6.47,340,13.29,40.41,0.065,773,71.0,28.0,50.47,0,1,1,0,2
41.86,48.08,7.88,306,2.13,25.25,0.018,773,49.38,32.22,83.62,0,0,1,0,2
20.05,193.15,7.92,485,8.43,19.48,0.166,513,30.66,81.56,96.34,1,0,1,0,2
41.36,288.0,8.45,386,6.25,23.7,0.097,714,31.0,42.42,85.81,1,0,1,1,2
34.89,87.71,6.61,405,4.5,16.22,0.194,469,59.67,75.46,54.19,0,0,0,1,2
36.42,52.78,8.92,49,6.68,34.85,0.138,922,48.49,35.5,54.58,0,0,0,1,2
32.19,72.07,7.48,459,6.31,18.11,0.065,875,79.54,60.87,14.72,1,0,1,1,2
37.53,110.39,8.7,123,13.6,40.41,0.007,857,65.51,34.8,50.54,0,0,1,0,2
29.25,74.89,7.92,221,2.84,5.86,0.182,794,27.02,66.61,48.89,1,1,1,1,2
25.05,247.27,8.62,197,2.83,12.19,0.14,987,62.51,87.54,27.14,1,0,1,0,2
39.11,8.41,7.74,235,12.32,23.85,0.187,644,37.16,19.18,43.0,0,0,1,0,2
25.23,278.02,6.4,71,3.11,25.88,0.124,90,76.15,66.64,94.89,0,1,1,0,2
42.31,68.47,8.6,403,12.36,24.02,0.178,938,64.73,75.54,26.91,1,0,0,0,2
28.63,73.47,7.85,230,7.89,11.33,0.164,388,26.78,37.0,72.17,1,1,0,1,2
44.02,212.32,8.94,266,13.97,0.01,0.116,897,39.36,69.88,59.06,0,0,1,1,2
35.01,255.29,8.3,157,10.18,32.97,0.056,418,51.71,40.19,21.92,1,0,0,1,2
27.34,200.29,6.28,75,5.7,1.28,0.185,472,21.54,95.83,29.86,0,0,1,1,2
21.56,103.46,6.71,51,3.92,23.63,0.06,666,57.53,17.58,18.03,0,0,0,1,2
37.4,7.27,6.78,368,5.1,44.85,0.113,572,37.38,55.48,80.08,0,0,1,1,2
33.85,212.42,8.46,435,13.58,30.56,0.138,18,25.45,52.05,32.31,0,1,0,1,2
38.87,264.74,6.54,459,13.43,41.48,0.158,994,37.81,70.11,80.29,1,0,1,1,2
40.77,174.16,6.21,128,9.56,48.46,0.049,144,33.37,77.73,66.07,1,1,1,0,2
28.97,90.39,6.96,159,4.62,6.82,0.093,928,25.4,88.9,90.73,1,0,1,1,2
32.8,135.61,8.48,44,7.76,40.92,0.184,474,79.01,60.03,77.58,1,1,1,0,2
26.24,252.13,7.74,338,8.96,45.63,0.138,162,81.09,54.15,64.77,1,1,1,1,2
