temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
27.09,292.67,8.65,431,8.81,21.0,0.078,920,91.34,73.8,58.67,1,0,1,0,2
37.17,217.94,6.29,335,6.87,20.74,0.131,903,58.05,91.24,54.9,1,1,1,1,1
36.86,274.51,7.61,383,8.98,21.69,0.101,63,21.19,53.38,43.59,1,1,0,1,2
25.54,91.16,7.02,387,7.97,45.33,0.025,653,67.37,95.62,83.08,1,0,1,0,1
20.87,222.56,6.84,148,2.02,3.01,0.0,277,85.46,21.02,10.92,1,1,0,0,0
30.23,214.2,5.87,168,6.22,47.08,0.026,883,62.92,48.99,37.91,0,0,1,0,2
27.23,88.41,5.97,44,2.13,33.3,0.029,77,65.43,32.79,84.89,0,1,0,0,0
40.22,165.24,8.43,472,10.2,34.88,0.144,602,98.0,23.98,88.49,0,0,0,1,1
40.01,188.22,8.12,83,12.24,7.89,0.057,34,49.29,35.81,72.43,1,0,0,0,2
31.43,144.34,6.84,7,6.62,16.46,0.019,615,84.15,69.82,40.67,0,0,0,1,0
35.16,248.15,8.4,106,8.3,2.61,0.151,946,60.41,53.49,84.01,1,1,0,0,2
35.11,249.86,5.78,372,2.79,32.65,0.188,587,57.1,26.34,17.56,1,0,0,1,2
40.68,255.18,7.69,264,6.62,16.99,0.02,426,31.65,12.85,33.89,0,0,0,0,0
30.63,241.03,8.54,145,3.67,27.56,0.193,980,79.87,93.11,18.32,1,1,1,1,2
26.89,146.43,8.44,30,2.78,37.64,0.19,330,85.86,38.27,19.93,1,0,1,1,1
26.63,114.43,6.8,243,4.06,27.68,0.105,130,54.47,21.48,63.37,1,1,0,1,2
33.4,249.41,8.11,34,12.45,3.57,0.059,456,81.08,23.15,16.49,1,1,1,1,0
31.23,147.06,7.0,246,13.79,3.08,0.028,106,66.49,32.81,71.18,1,1,0,1,0
31.0,73.91,8.44,413,12.55,43.36,0.165,438,40.6,30.77,41.4,0,0,0,1,1
22.28,152.2,7.36,17,13.64,13.11,0.121,274,93.9,35.16,15.01,0,0,0,0,2
37.97,42.55,8.18,466,10.77,18.11,0.13,937,75.74,30.3,35.7,0,1,0,1,1
25.34,207.49,5.78,424,3.92,10.92,0.172,956,90.27,48.76,45.94,1,0,0,1,2
24.92,100.78,7.57,23,8.76,34.94,0.089,278,42.52,78.9,42.99,0,0,1,1,2
30.32,78.2,7.43,497,10.78,19.3,0.074,719,93.31,12.45,55.91,1,1,0,0,1
25.69,286.95,7.63,341,8.16,22.82,0.152,259,49.17,27.14,55.25,1,1,1,1,2
34.6,233.06,7.93,303,8.66,33.72,0.059,607,20.76,74.08,42.37,0,1,0,1,0
29.29,236.12,8.71,397,9.03,31.15,0.066,960,26.0,23.4,90.93,1,1,1,0,2
31.22,187.12,8.25,402,7.6,38.72,0.076,3,27.15,76.72,29.8,1,0,0,0,0
33.43,251.75,6.27,315,5.49,37.44,0.171,186,36.57,56.33,40.63,1,1,1,1,2
25.09,227.75,8.39,348,9.64,21.99,0.156,217,34.92,89.35,59.83,1,0,0,1,1
23.89,179.63,5.93,277,2.64,9.59,0.058,858,24.63,10.91,32.07,0,1,0,1,1
42.01,288.34,7.68,29,4.05,11.16,0.029,634,91.63,80.59,23.52,1,0,1,1,1
30.84,57.48,8.59,142,13.1,35.34,0.079,871,86.26,61.5,10.57,1,1,0,0,1
30.3,283.01,5.85,276,7.87,13.06,0.125,847,81.03,52.2,95.08,0,0,1,0,2
20.89,120.43,8.47,409,11.86,22.02,0.135,285,58.33,23.11,80.58,1,1,0,1,0
32.45,158.52,8.3,355,10.72,5.4,0.04,357,54.01,31.07,90.0,0,1,1,0,0
33.85,36.82,7.26,11,5.85,6.11,0.05,160,54.03,80.74,13.62,0,0,0,0,1
33.97,162.03,6.58,390,11.64,12.5,0.186,207,40.94,23.41,16.61,0,0,0,0,1
37.68,183.36,6.92,202,3.1,4.24,0.077,416,68.66,57.46,59.68,0,1,0,1,2
24.44,299.31,8.89,249,12.5,13.73,0.063,531,24.73,28.69,12.08,0,0,0,0,0
26.31,292.56,6.21,102,10.17,28.41,0.139,990,72.7,54.03,34.43,1,0,0,1,0
40.27,289.92,7.53,467,13.12,37.24,0.094,47,61.11,32.93,97.54,1,1,0,0,2
43.68,104.52,5.79,34,12.75,1.64,0.049,538,85.32,41.6,42.17,0,1,0,1,2
23.4,297.38,6.26,323,6.56,30.03,0.082,671,97.82,82.22,98.15,1,0,1,0,0
32.44,136.64,8.17,385,12.28,18.16,0.029,469,90.13,13.34,20.67,0,1,1,1,2
25.35,255.55,6.56,19,8.76,11.33,0.056,995,77.59,93.19,44.66,1,1,1,0,2
21.5,64.9,8.95,46,3.89,1.59,0.084,154,54.62,38.74,10.52,0,1,0,0,2
28.14,151.75,7.25,83,11.95,16.3,0.104,792,37.16,63.64,63.24,0,1,1,1,2
23.59,289.8,7.31,267,12.9,39.48,0.148,65,73.19,29.96,40.76,0,1,0,1,0
37.75,284.11,5.63,52,3.01,26.5,0.077,229,36.13,42.29,55.36,0,0,0,0,2
33.34,205.12,8.85,272,13.17,38.78,0.109,214,21.62,51.37,81.52,1,1,1,1,0
23.6,239.34,6.11,17,9.22,20.62,0.19,755,65.86,71.99,59.61,1,0,0,0,1
20.23,52.93,7.38,103,2.31,42.16,0.164,11,51.53,88.58,69.87,0,1,0,1,0
40.2,216.5,6.88,151,8.5,7.52,0.047,612,90.08,87.95,52.5,1,1,0,0,1
24.4,185.42,6.95,327,11.56,41.0,0.043,685,71.66,40.33,77.31,0,0,1,0,1
35.16,27.47,7.75,164,8.4,23.8,0.133,228,71.78,17.98,64.23,0,1,0,0,2
28.42,33.95,7.82,360,10.49,37.3,0.119,241,83.03,93.25,87.93,0,1,1,0,0
34.64,32.53,6.04,413,12.55,12.02,0.109,509,46.85,12.76,78.03,1,1,0,1,2
27.89,217.31,7.25,83,12.44,24.31,0.031,815,96.65,89.3,30.88,1,0,0,1,1
22.17,42.51,8.27,307,4.15,36.64,0.073,212,37.71,12.32,57.2,1,0,1,1,1
25.57,140.32,7.05,150,7.13,24.19,0.152,111,89.73,97.9,88.75,0,0,0,0,2
24.7,107.09,6.08,36,3.33,22.91,0.145,873,92.87,11.0,87.3,1,1,1,1,0
30.7,165.15,6.6,378,9.14,40.53,0.033,202,23.12,11.53,52.94,1,0,0,1,2
36.46,211.94,6.24,457,13.46,8.12,0.085,340,70.55,55.78,38.24,1,0,0,1,0
26.6,205.42,5.94,352,4.18,23.76,0.089,36,79.95,70.01,28.96,0,1,1,1,2
20.3,154.66,6.82,151,6.84,41.12,0.102,643,96.31,41.75,27.49,1,1,1,1,2
32.97,139.3,7.39,355,13.45,42.26,0.092,89,40.11,64.53,22.95,1,1,1,0,1
35.14,119.34,5.75,375,11.0,5.91,0.1,723,64.95,86.13,99.97,1,1,1,0,1
44.07,258.57,7.61,207,2.85,42.51,0.163,444,81.85,81.6,69.63,1,0,0,0,2
34.74,99.26,8.98,49,7.14,0.61,0.078,326,31.87,89.57,38.31,0,1,0,1,0
31.78,77.81,8.87,219,13.85,42.78,0.11,101,88.24,24.32,36.39,1,0,1,0,0
34.34,222.99,8.4,459,7.44,13.24,0.121,942,52.29,30.22,37.49,1,1,1,1,0
43.2,107.93,6.43,403,9.55,28.91,0.188,474,71.18,62.89,88.52,0,1,1,1,1
40.71,254.1,5.58,46,10.41,0.48,0.131,558,23.36,75.13,56.19,1,1,0,1,1
28.07,98.37,8.42,17,9.97,36.57,0.026,631,37.83,19.66,34.43,1,0,1,0,1
25.93,210.58,5.7,484,8.22,21.58,0.116,528,58.25,25.81,81.86,0,1,0,0,0
26.57,13.53,6.22,121,3.59,42.29,0.132,799,43.14,93.06,77.52,1,1,1,1,2
32.61,115.67,7.41,281,10.5,27.78,0.002,905,96.63,12.33,52.08,1,0,0,1,0
38.6,102.97,6.12,493,13.2,41.73,0.015,177,83.59,46.16,71.99,0,1,0,1,0
32.58,245.0,8.42,119,13.3,30.58,0.004,970,89.19,28.98,76.43,0,1,1,1,1
21.69,290.12,8.22,250,9.12,37.29,0.01,954,57.31,79.69,14.46,0,0,0,1,0
38.09,138.26,8.15,326,7.91,37.4,0.018,785,57.89,87.72,88.8,1,1,1,1,1
40.15,247.45,8.36,298,6.01,12.33,0.192,705,84.42,32.23,35.83,1,0,0,0,2
27.24,209.91,6.27,46,3.24,28.86,0.041,418,51.0,63.09,98.3,0,1,1,1,2
36.6,290.22,8.05,84,12.6,43.69,0.041,517,58.47,85.89,91.74,1,1,0,0,1
30.66,243.33,6.74,298,3.64,43.94,0.171,514,62.29,63.87,11.74,0,0,0,1,0
42.23,23.24,7.83,383,5.46,19.24,0.151,710,68.57,64.06,65.88,0,1,0,1,0
41.13,213.98,5.93,159,10.88,16.24,0.135,34,72.0,47.16,96.86,1,1,1,0,1
33.14,160.65,7.97,6,10.46,32.7,0.084,238,74.46,68.77,60.85,0,1,0,0,0
37.29,4.93,8.9,244,10.17,38.92,0.006,588,55.52,96.43,65.41,0,1,1,1,0
42.08,75.39,5.65,214,10.9,1.77,0.165,613,43.61,36.97,93.79,1,0,0,1,2
32.39,276.53,5.83,211,8.5,4.67,0.172,449,93.61,28.05,61.55,1,1,0,1,1
27.83,277.82,5.93,211,3.86,38.94,0.096,577,86.14,96.23,32.0,1,0,0,1,2
38.84,239.66,7.01,287,13.98,21.84,0.129,50,20.27,15.42,51.43,0,0,1,0,0
25.5,294.53,6.52,217,12.71,33.38,0.096,635,61.03,85.59,41.5,1,1,1,1,2
29.71,241.96,8.32,483,7.17,41.02,0.059,711,41.97,91.88,25.04,1,0,0,1,2
41.64,3.06,7.16,250,8.36,37.84,0.108,72,71.42,29.75,29.27,0,0,1,0,0
38.11,86.35,7.2,343,6.72,40.49,0.138,673,60.21,48.31,15.5,0,0,0,1,0
30.1,9.19,8.01,320,9.66,25.69,0.031,166,21.69,21.07,25.19,1,0,1,1,2
25.37,28.23,6.77,313,10.77,7.89,0.106,862,78.22,43.03,33.34,0,1,1,0,1
28.9,65.65,6.74,180,4.78,23.68,0.155,988,42.03,51.16,78.25,1,0,1,1,2
27.1,151.07,8.15,91,7.19,48.16,0.095,816,40.82,55.86,42.94,0,1,1,0,1
24.4,254.26,8.23,217,9.68,15.27,0.031,174,22.55,21.02,72.19,1,1,1,0,0
38.58,258.59,5.55,289,13.86,20.96,0.174,291,86.27,46.33,99.65,0,1,1,1,0
26.3,184.86,6.0,89,5.9,38.27,0.135,21,66.31,66.26,62.36,1,1,0,1,1
31.35,278.45,6.25,483,10.94,3.8,0.127,982,58.79,55.01,65.27,0,0,1,1,1
29.65,150.02,6.73,196,6.16,37.85,0.13,844,74.07,85.73,59.7,0,0,0,0,1
44.55,266.71,6.52,183,3.11,13.71,0.049,738,47.63,95.6,45.6,0,1,0,1,1
29.78,136.22,7.84,65,11.24,13.37,0.098,171,65.56,83.52,26.72,1,1,1,0,0
22.0,83.17,8.4,415,9.79,29.12,0.065,706,39.94,14.26,97.98,1,1,1,1,2
22.25,274.92,6.17,97,8.17,12.76,0.167,188,25.04,29.32,53.02,0,1,1,1,2
34.77,116.38,7.47,305,10.1,32.06,0.118,244,64.91,17.88,94.23,0,0,0,0,1
34.98,151.02,6.79,477,12.55,45.44,0.143,498,37.7,49.04,33.38,0,1,1,1,2
30.47,98.66,7.27,23,11.08,20.23,0.132,136,80.0,75.14,19.77,0,1,0,1,0
30.8,198.85,7.67,219,12.29,47.18,0.097,303,56.15,12.91,67.32,0,0,0,0,0
21.35,298.51,8.63,173,5.48,47.11,0.161,273,40.03,34.03,86.62,1,1,1,0,0
32.91,7.65,6.17,386,11.61,10.38,0.123,89,68.67,18.45,69.6,1,0,0,0,1
32.62,269.95,5.8,244,6.32,21.59,0.045,381,29.33,46.91,76.85,0,0,1,0,0
23.74,1.18,7.7,113,2.25,49.51,0.058,156,80.91,93.28,64.76,1,0,1,1,0
22.6,109.27,6.88,265,2.52,6.42,0.165,943,56.17,47.16,77.17,1,0,0,0,1
23.09,50.58,6.07,389,10.76,23.77,0.188,651,85.01,67.13,41.0,0,0,1,1,2
22.53,227.2,5.91,353,5.26,21.59,0.11,166,31.05,44.83,45.05,0,1,0,0,0
35.24,15.18,7.46,222,5.69,40.5,0.077,406,50.6,75.83,80.22,1,0,0,0,0
24.91,166.05,6.55,307,9.47,8.1,0.125,786,34.4,76.87,82.13,0,0,0,0,0
26.29,88.48,8.99,234,10.9,11.08,0.097,23,24.9,22.42,17.43,1,1,0,1,2
24.34,40.1,6.92,305,8.71,8.78,0.168,874,96.43,68.79,11.52,1,1,1,1,2
43.95,231.55,6.24,109,10.48,8.33,0.167,299,78.13,44.77,69.99,0,1,1,0,2
41.37,65.23,7.7,313,13.29,12.89,0.091,861,46.05,87.38,17.6,0,1,1,1,2
25.76,67.1,6.35,435,12.25,26.41,0.161,94,39.69,24.2,25.43,0,0,1,1,2
28.19,82.52,7.23,12,4.89,35.34,0.039,722,36.35,90.77,27.75,0,0,1,1,1
25.25,176.03,7.19,124,12.88,19.02,0.075,468,23.44,56.04,55.84,0,1,0,1,1
32.3,197.9,7.09,314,5.57,22.31,0.016,816,28.21,33.0,28.1,1,0,1,1,1
20.49,5.28,8.29,166,9.93,39.62,0.162,622,28.23,40.12,26.28,1,1,0,0,2
36.78,72.56,6.26,52,12.5,26.26,0.195,457,73.3,10.45,10.96,1,0,1,0,0
33.08,129.29,8.67,185,9.48,29.49,0.115,515,67.58,95.49,78.99,1,0,0,1,0
42.47,99.59,8.27,275,11.67,25.9,0.153,573,65.46,30.25,22.23,0,0,0,1,2
24.11,265.25,6.67,446,13.13,39.49,0.08,529,78.76,91.88,61.19,1,0,1,0,0
40.1,236.31,6.13,351,13.6,9.17,0.112,443,40.09,86.77,36.97,0,0,0,1,1
39.8,187.77,6.48,9,6.93,49.06,0.069,620,47.4,41.42,26.47,1,1,0,0,0
23.18,101.41,6.66,409,13.91,43.97,0.139,895,30.14,28.98,41.22,1,0,1,1,1
29.96,210.2,7.45,146,5.26,20.01,0.049,637,67.02,48.39,33.17,1,0,1,0,1
24.25,253.09,5.66,476,7.55,20.75,0.031,319,94.63,94.02,48.99,0,1,0,1,2
26.37,178.45,8.7,316,11.13,42.45,0.18,612,89.05,86.96,72.11,1,0,0,0,0
26.58,235.34,5.85,332,13.64,22.28,0.173,403,64.4,53.98,14.58,0,0,0,1,1
33.91,224.73,6.48,117,2.64,25.41,0.167,691,71.57,59.1,26.49,1,1,1,1,1
30.29,171.52,5.88,417,13.35,37.3,0.164,291,99.38,46.78,17.22,1,0,0,1,0
43.69,93.65,6.4,339,13.98,19.4,0.146,701,61.39,95.03,97.1,0,1,0,0,0
23.16,223.73,8.43,427,12.91,22.7,0.175,303,89.65,99.0,61.65,1,1,0,0,1
44.34,62.04,7.65,487,3.3,1.86,0.042,863,60.05,36.02,83.83,0,1,1,1,0
25.77,233.85,6.3,17,12.09,6.66,0.174,244,23.83,95.47,34.0,1,1,0,0,2
39.32,241.36,8.55,376,9.68,22.93,0.184,568,94.77,95.54,90.59,0,0,1,1,2
28.47,246.64,8.3,225,2.11,2.28,0.143,568,28.95,52.61,66.61,1,0,0,1,2
23.58,141.87,8.14,111,13.81,15.35,0.12,243,76.34,47.34,46.54,0,1,0,0,1
41.45,57.74,8.47,71,3.81,21.86,0.047,858,39.04,88.24,64.05,1,1,1,1,2
27.72,29.92,7.67,143,6.76,5.08,0.173,424,92.08,94.88,21.47,1,1,1,1,1
36.47,223.01,7.26,103,2.36,3.27,0.115,983,36.04,46.21,38.18,1,0,0,1,0
34.16,265.88,6.81,214,5.71,0.81,0.122,732,31.21,54.3,58.53,0,0,0,0,1
31.79,195.25,6.28,479,8.82,24.27,0.121,820,55.1,40.08,67.64,0,1,0,1,1
32.4,43.25,7.45,76,13.17,7.34,0.173,87,59.73,28.8,29.51,0,1,0,0,2
38.31,280.47,8.61,25,13.88,34.43,0.027,61,85.51,99.66,99.27,0,1,0,0,0
22.19,296.73,7.58,229,7.08,24.65,0.012,412,80.99,26.99,84.98,0,0,0,0,2
36.7,130.01,8.72,192,7.14,0.95,0.045,550,46.26,83.28,62.2,1,0,0,1,0
42.4,178.45,6.75,449,3.92,2.95,0.098,593,50.8,47.85,97.6,0,0,0,0,2
21.44,233.17,7.93,102,7.98,45.89,0.094,9,66.13,17.53,56.13,0,1,0,1,1
23.52,220.92,7.77,204,13.28,6.22,0.102,444,64.13,39.24,95.24,1,0,1,0,0
37.92,290.34,7.85,410,3.98,37.87,0.023,55,88.96,17.48,77.66,0,0,0,0,2
30.93,34.46,7.76,259,5.2,12.31,0.159,264,57.8,98.38,29.56,1,0,1,1,2
30.09,174.22,6.28,232,12.7,16.08,0.06,689,91.48,33.87,46.5,1,1,1,1,2
23.42,207.58,6.0,50,9.52,1.24,0.183,970,36.41,77.14,33.65,0,1,1,0,0
32.67,267.03,8.93,467,5.97,27.81,0.168,267,89.41,48.31,74.96,1,1,0,1,2
23.16,262.23,5.66,130,11.75,23.35,0.013,385,44.34,71.15,79.0,0,0,1,1,1
31.92,293.4,7.14,342,3.31,37.25,0.011,473,83.14,32.96,71.58,0,0,1,0,0
39.09,153.62,6.99,65,12.3,45.28,0.126,584,65.23,18.47,59.1,1,1,1,1,0
26.46,249.23,6.76,399,8.22,27.39,0.015,16,90.04,82.77,46.19,1,0,1,1,2
32.02,128.18,8.24,201,11.08,47.61,0.114,34,38.5,74.5,98.58,1,1,0,1,2
44.8,126.69,8.11,283,8.22,7.41,0.016,941,76.12,19.85,12.52,0,0,0,0,1
37.17,76.0,8.67,299,4.96,17.23,0.096,706,87.92,75.79,21.15,0,1,1,0,1
41.03,245.47,6.88,145,9.69,41.49,0.084,709,82.14,63.79,63.89,1,0,1,1,0
30.37,295.74,7.47,257,3.86,27.67,0.118,854,65.28,25.43,78.02,1,0,1,0,0
39.2,76.9,8.62,461,4.76,27.35,0.071,802,74.03,84.3,96.18,1,0,1,0,0
21.01,16.84,8.98,427,8.59,23.02,0.028,462,35.72,72.9,54.14,0,0,0,1,1
23.07,244.66,8.89,403,6.68,0.93,0.168,199,37.32,55.61,33.93,0,1,0,1,1
25.08,186.07,8.01,311,10.94,4.02,0.06,991,41.38,26.08,87.7,0,1,1,0,2
30.05,287.91,6.0,375,9.0,4.48,0.013,289,86.24,58.61,49.65,0,1,1,1,1
41.14,75.67,5.58,103,6.58,9.47,0.1,10,33.4,24.64,21.62,1,0,1,0,1
28.66,21.31,8.39,150,5.92,4.71,0.176,877,43.91,26.56,56.99,0,1,1,1,0
36.37,147.73,8.44,117,12.96,5.33,0.056,898,93.63,31.72,57.3,1,0,0,0,0
37.73,25.64,8.11,315,2.48,31.84,0.09,732,80.42,68.91,30.63,1,0,0,0,1
34.65,78.54,6.48,198,10.29,5.92,0.081,9,78.65,71.17,22.78,1,0,1,0,1
28.93,37.79,7.74,428,6.7,23.25,0.01,81,56.41,16.55,22.82,0,0,1,1,0
34.43,67.24,6.61,302,6.53,3.16,0.174,337,76.19,68.58,84.1,0,0,1,1,1
28.56,31.84,7.08,333,9.82,13.47,0.152,779,65.26,13.11,55.09,0,0,1,1,1
22.1,286.17,6.84,420,12.21,46.22,0.019,474,25.72,91.45,76.27,0,1,0,1,1
44.82,83.57,8.7,391,10.69,1.55,0.026,885,66.12,80.08,96.62,0,0,0,0,2
23.18,133.17,6.32,497,10.04,43.85,0.002,178,56.18,75.2,81.28,1,0,1,0,1
21.81,269.58,7.52,388,7.95,37.98,0.197,594,29.12,31.53,24.13,0,0,0,1,2
41.96,203.2,6.76,278,7.63,46.05,0.083,744,47.54,98.88,47.79,0,0,1,0,0
27.55,185.41,7.82,104,7.53,39.34,0.186,352,91.58,93.19,54.65,1,1,1,0,1
36.26,211.67,7.48,9,3.75,41.31,0.084,88,84.3,54.09,73.11,1,1,1,1,2
28.23,248.65,8.73,112,8.71,5.39,0.021,619,93.11,13.12,96.84,1,1,1,1,0
29.79,263.3,5.86,26,5.79,41.78,0.069,186,77.37,56.03,35.65,0,1,0,0,1
26.55,192.79,6.27,98,9.42,23.86,0.084,513,70.6,23.86,87.51,1,1,1,1,2
28.58,267.0,8.18,256,8.41,17.58,0.035,769,31.14,63.34,16.49,1,1,0,0,2
30.27,160.62,6.79,326,13.28,7.69,0.011,132,28.58,98.79,88.48,1,1,0,0,1
38.01,83.19,6.08,494,7.22,0.03,0.063,661,39.74,78.12,72.51,0,1,0,0,0
32.79,264.02,7.26,370,9.97,32.13,0.108,503,45.14,39.0,12.57,0,1,1,0,0
43.59,162.44,7.78,135,9.11,36.3,0.051,928,68.56,45.47,64.97,1,0,1,0,0
21.05,271.84,5.66,394,10.21,19.4,0.192,491,90.18,95.01,93.82,0,0,0,0,2
32.58,12.05,6.52,225,5.2,8.21,0.096,324,91.26,19.91,48.93,1,0,1,1,0
34.61,119.25,8.33,126,5.09,7.23,0.026,667,74.59,90.11,20.55,0,1,0,0,2
43.0,284.34,7.32,115,8.72,8.41,0.083,441,65.91,16.71,98.98,0,1,1,0,0
21.23,74.9,5.62,411,12.19,2.81,0.142,653,39.55,47.32,47.5,0,0,1,0,1
34.34,282.46,6.49,289,10.64,17.98,0.097,615,95.04,77.09,57.51,0,1,1,0,1
41.34,286.17,7.74,170,7.87,30.81,0.066,106,73.69,45.56,97.06,1,1,1,1,0
26.05,264.64,6.2,211,5.06,22.36,0.021,561,62.68,61.4,62.63,1,1,1,0,0
41.91,169.1,8.4,411,11.11,6.27,0.092,713,28.32,54.17,70.86,1,0,1,1,1
20.48,194.08,7.87,432,13.11,40.81,0.019,168,86.07,64.42,73.9,0,0,1,0,1
38.31,260.89,7.15,188,4.56,14.35,0.074,654,47.92,25.38,77.81,1,1,1,0,0
43.33,232.77,8.7,489,11.59,30.13,0.023,969,92.05,62.03,82.01,0,1,0,0,2
36.43,189.03,6.87,420,4.07,12.28,0.135,323,33.47,98.85,16.73,1,0,1,0,2
30.98,294.68,6.32,386,12.81,29.75,0.155,810,23.89,27.45,94.09,1,0,1,0,1
21.12,205.7,7.81,264,9.7,6.48,0.049,950,54.78,16.03,59.08,0,0,1,1,2
43.0,292.64,7.51,499,4.17,32.77,0.015,816,26.26,45.26,58.05,0,0,0,1,0
31.76,17.22,6.67,213,2.44,28.66,0.069,508,24.94,43.69,85.2,0,1,1,1,1
20.72,41.69,6.7,88,10.34,25.96,0.112,145,77.1,21.32,37.61,0,1,0,1,0
37.25,135.44,6.89,129,9.27,10.85,0.154,848,40.59,61.43,69.03,0,1,0,1,2
32.05,115.46,6.52,22,9.34,26.46,0.081,94,71.11,49.38,38.53,0,0,0,1,2
23.11,234.82,7.99,178,7.79,44.86,0.073,992,65.67,85.32,78.48,0,0,1,0,1
25.36,48.18,7.78,400,9.37,6.26,0.182,408,31.26,48.07,48.97,1,0,0,0,0
21.61,292.83,7.04,408,12.48,35.19,0.09,395,50.86,98.71,26.8,1,0,0,0,2
34.36,94.52,6.89,459,13.42,5.69,0.089,950,25.29,80.19,91.8,1,1,0,0,1
35.55,128.68,6.78,410,6.13,16.91,0.082,814,53.73,53.87,77.8,0,1,0,0,2
32.64,82.42,6.49,19,7.85,34.19,0.073,980,34.59,59.7,11.28,1,1,0,1,2
40.43,173.81,5.8,328,5.28,28.01,0.146,976,27.7,88.01,15.8,1,1,0,0,1
41.53,17.59,6.44,470,6.94,33.91,0.056,595,45.36,79.67,44.11,1,1,0,1,1
35.39,44.9,6.62,419,11.55,48.17,0.076,604,20.27,69.2,80.21,1,0,1,0,2
20.32,223.74,7.42,411,7.1,48.48,0.056,66,80.62,34.01,34.84,1,0,0,1,2
37.38,55.95,8.21,241,6.7,45.74,0.114,710,32.65,46.93,99.17,1,1,0,1,1
30.45,70.65,6.88,239,12.2,24.74,0.192,959,70.07,80.85,92.72,1,1,0,0,1
34.14,237.89,8.81,28,2.02,17.05,0.078,571,86.61,66.47,87.82,0,1,0,1,1
36.23,27.99,8.4,244,12.23,13.98,0.194,864,93.38,96.08,10.82,0,1,0,0,1
28.76,131.24,8.95,119,4.18,28.78,0.131,217,64.61,88.56,96.76,1,1,1,0,2
42.93,6.92,8.57,425,5.29,22.68,0.159,211,83.06,48.44,63.23,0,1,0,1,0
23.35,104.04,7.66,313,6.34,49.73,0.067,938,56.38,36.44,63.22,0,0,1,1,2
36.79,209.69,7.59,373,12.57,26.78,0.045,420,59.21,21.17,18.88,1,0,0,0,2
20.11,27.03,5.95,31,12.9,16.45,0.115,159,63.74,46.69,64.85,0,1,1,0,1
43.12,266.5,8.03,139,9.93,31.8,0.198,482,73.61,30.4,57.58,1,0,0,1,2
22.81,272.85,7.6,157,7.27,2.19,0.142,340,73.59,11.5,58.73,0,1,0,1,2
22.37,31.5,7.27,59,8.19,5.54,0.136,179,82.83,22.44,27.23,0,1,0,1,1
28.33,297.22,7.93,138,8.96,33.18,0.09,564,69.36,50.77,58.88,0,0,0,1,1
29.34,89.26,7.05,356,13.45,6.17,0.176,872,90.61,90.32,16.51,1,0,0,0,0
25.36,25.23,7.33,211,13.63,37.77,0.139,253,76.74,38.89,11.92,1,0,1,0,1
34.63,1.52,6.89,138,12.17,3.1,0.135,183,94.32,49.7,29.19,1,1,1,1,1
31.07,122.56,8.01,367,9.0,29.69,0.059,839,80.03,44.57,82.15,0,1,0,1,1
20.85,188.94,8.57,110,6.69,33.92,0.192,385,79.1,43.21,64.32,1,0,0,0,1
27.99,99.65,8.44,485,4.76,38.98,0.05,242,88.83,75.04,90.49,0,0,1,0,2
40.26,251.02,8.25,492,8.41,44.28,0.105,943,72.46,55.54,45.01,0,0,0,1,0
37.24,214.98,5.55,335,6.15,15.61,0.068,527,34.37,46.76,41.49,1,0,0,0,0
38.12,105.05,8.69,250,2.87,35.96,0.036,858,26.64,94.9,73.0,1,1,0,1,1
37.45,220.29,6.46,98,7.71,4.04,0.029,931,45.27,34.87,46.64,1,1,1,0,0
27.77,282.15,8.61,177,8.85,41.49,0.059,137,85.15,84.96,44.31,0,0,1,0,0
22.49,27.93,6.19,0,9.34,44.51,0.138,347,21.74,56.35,51.94,1,1,1,0,2
26.81,91.83,7.04,88,2.89,37.43,0.195,592,32.0,49.75,20.33,0,1,1,1,0
40.79,139.0,8.12,112,7.8,14.07,0.171,765,28.49,15.67,28.25,0,0,1,0,1
44.51,149.4,7.74,282,9.87,3.12,0.044,125,22.97,87.26,64.3,1,0,0,0,0
32.35,162.66,6.96,115,13.53,21.08,0.016,344,84.82,34.36,64.76,1,0,0,1,2
20.24,90.19,7.88,31,2.3,13.53,0.137,206,42.37,71.14,63.12,0,0,0,1,2
23.5,200.18,7.42,261,10.12,26.51,0.006,401,78.31,88.7,27.98,0,0,0,1,2
28.05,193.53,6.47,40,2.75,19.69,0.172,859,31.35,58.25,49.2,1,1,0,0,2
34.46,173.35,7.76,419,3.91,6.8,0.165,766,52.71,67.66,92.89,1,1,1,1,1
21.88,34.13,6.21,166,4.08,41.83,0.159,257,29.32,40.62,87.49,0,0,1,0,2
43.58,143.09,7.93,342,5.95,43.23,0.11,127,20.2,75.39,60.17,1,0,1,1,0
29.13,106.87,5.51,220,11.98,40.66,0.195,295,69.05,69.09,91.08,0,0,0,1,2
42.81,147.31,7.42,413,12.27,10.52,0.092,553,58.48,50.03,70.75,0,0,0,0,1
39.51,276.56,6.9,213,6.5,21.42,0.197,222,53.33,67.11,47.1,0,1,1,1,2
38.89,144.16,6.56,312,7.18,8.57,0.176,606,26.29,33.64,79.88,1,0,0,0,0
35.17,4.19,7.3,394,4.6,33.26,0.025,664,67.06,69.2,37.18,0,0,0,0,0
